SeqNo, Year, Month, Day, ms, EventCode, Type, Source, EventID, EventSpecificData
216,2016,09,26,60788270,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
217,2016,09,26,60793297,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
218,2016,09,26,60794272,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
219,2016,09,26,60795540,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
220,2016,09,26,60796271,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
221,2016,09,26,60799635,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
222,2016,09,26,60800270,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
223,2016,09,26,60801371,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
224,2016,09,26,60802297,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
225,2016,09,26,60803221,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
226,2016,09,26,60803273,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
227,2016,09,26,60847592,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
228,2016,09,26,60848280,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
229,2016,09,26,60848976,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
230,2016,09,26,60849275,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
231,2016,09,26,60857844,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
232,2016,09,26,60858280,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
233,2016,09,26,60859426,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
234,2016,09,26,60860281,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
235,2016,09,26,60862837,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
236,2016,09,26,60863281,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
237,2016,09,26,60863365,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
238,2016,09,26,60866281,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
