SeqNo, Year, Month, Day, ms, ECG Data
0,2016,09,16,56760708,633
,,,,,623
,,,,,612
,,,,,601
,,,,,592
,,,,,584
,,,,,577
,,,,,572
,,,,,568
,,,,,567
,,,,,566
,,,,,565
,,,,,566
,,,,,568
,,,,,568
,,,,,565
,,,,,562
,,,,,558
,,,,,554
,,,,,551
,,,,,550
,,,,,551
,,,,,554
,,,,,556
,,,,,559
,,,,,562
,,,,,565
,,,,,566
,,,,,566
,,,,,567
,,,,,570
,,,,,571
,,,,,573
,,,,,574
,,,,,575
,,,,,574
,,,,,573
,,,,,573
,,,,,575
,,,,,577
,,,,,580
,,,,,583
,,,,,587
,,,,,590
,,,,,589
,,,,,586
,,,,,582
,,,,,578
,,,,,574
,,,,,576
,,,,,583
,,,,,593
,,,,,601
,,,,,606
,,,,,609
,,,,,611
,,,,,613
,,,,,616
,,,,,618
,,,,,619
,,,,,616
,,,,,614
,,,,,617
1,2016,09,16,56760960,623
,,,,,631
,,,,,634
,,,,,633
,,,,,629
,,,,,624
,,,,,621
,,,,,621
,,,,,625
,,,,,631
,,,,,637
,,,,,643
,,,,,649
,,,,,654
,,,,,657
,,,,,658
,,,,,660
,,,,,661
,,,,,660
,,,,,657
,,,,,654
,,,,,649
,,,,,641
,,,,,633
,,,,,626
,,,,,622
,,,,,620
,,,,,619
,,,,,621
,,,,,625
,,,,,627
,,,,,627
,,,,,625
,,,,,621
,,,,,613
,,,,,602
,,,,,590
,,,,,577
,,,,,563
,,,,,549
,,,,,536
,,,,,524
,,,,,513
,,,,,503
,,,,,495
,,,,,490
,,,,,490
,,,,,493
,,,,,499
,,,,,507
,,,,,517
,,,,,526
,,,,,532
,,,,,536
,,,,,536
,,,,,534
,,,,,529
,,,,,524
,,,,,521
,,,,,521
,,,,,521
,,,,,521
,,,,,519
2,2016,09,16,56761212,514
,,,,,507
,,,,,501
,,,,,500
,,,,,502
,,,,,507
,,,,,513
,,,,,519
,,,,,523
,,,,,524
,,,,,521
,,,,,514
,,,,,507
,,,,,498
,,,,,490
,,,,,485
,,,,,482
,,,,,480
,,,,,477
,,,,,474
,,,,,472
,,,,,468
,,,,,464
,,,,,460
,,,,,458
,,,,,457
,,,,,455
,,,,,453
,,,,,452
,,,,,450
,,,,,448
,,,,,445
,,,,,444
,,,,,445
,,,,,446
,,,,,448
,,,,,450
,,,,,453
,,,,,454
,,,,,452
,,,,,449
,,,,,445
,,,,,442
,,,,,438
,,,,,436
,,,,,435
,,,,,435
,,,,,434
,,,,,433
,,,,,433
,,,,,432
,,,,,431
,,,,,429
,,,,,427
,,,,,427
,,,,,426
,,,,,426
,,,,,426
,,,,,425
,,,,,422
,,,,,417
,,,,,412
,,,,,408
3,2016,09,16,56761464,402
,,,,,396
,,,,,390
,,,,,384
,,,,,378
,,,,,372
,,,,,366
,,,,,360
,,,,,355
,,,,,351
,,,,,349
,,,,,349
,,,,,352
,,,,,354
,,,,,354
,,,,,353
,,,,,350
,,,,,346
,,,,,344
,,,,,346
,,,,,352
,,,,,358
,,,,,361
,,,,,361
,,,,,358
,,,,,354
,,,,,350
,,,,,346
,,,,,339
,,,,,327
,,,,,313
,,,,,303
,,,,,301
,,,,,305
,,,,,311
,,,,,315
,,,,,314
,,,,,310
,,,,,303
,,,,,299
,,,,,300
,,,,,306
,,,,,315
,,,,,327
,,,,,340
,,,,,354
,,,,,366
,,,,,376
,,,,,385
,,,,,396
,,,,,407
,,,,,419
,,,,,429
,,,,,436
,,,,,439
,,,,,436
,,,,,428
,,,,,419
,,,,,408
,,,,,396
,,,,,385
,,,,,376
,,,,,366
4,2016,09,16,56761716,357
,,,,,347
,,,,,340
,,,,,333
,,,,,328
,,,,,324
,,,,,323
,,,,,323
,,,,,324
,,,,,325
,,,,,328
,,,,,332
,,,,,335
,,,,,336
,,,,,334
,,,,,331
,,,,,327
,,,,,323
,,,,,323
,,,,,328
,,,,,337
,,,,,350
,,,,,366
,,,,,384
,,,,,400
,,,,,412
,,,,,423
,,,,,433
,,,,,443
,,,,,454
,,,,,465
,,,,,477
,,,,,488
,,,,,497
,,,,,505
,,,,,514
,,,,,526
,,,,,539
,,,,,553
,,,,,565
,,,,,575
,,,,,582
,,,,,585
,,,,,587
,,,,,587
,,,,,585
,,,,,582
,,,,,580
,,,,,580
,,,,,582
,,,,,586
,,,,,591
,,,,,597
,,,,,604
,,,,,611
,,,,,618
,,,,,626
,,,,,635
,,,,,642
,,,,,649
,,,,,655
,,,,,660
,,,,,662
5,2016,09,16,56761968,662
,,,,,661
,,,,,660
,,,,,659
,,,,,657
,,,,,656
,,,,,657
,,,,,658
,,,,,657
,,,,,655
,,,,,654
,,,,,651
,,,,,647
,,,,,644
,,,,,643
,,,,,642
,,,,,642
,,,,,643
,,,,,645
,,,,,646
,,,,,646
,,,,,646
