SeqNo, Year, Month, Day, ms, EventCode, Type, Source, EventID, EventSpecificData
83,2016,09,26,75045461,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
84,2016,09,26,75049968,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
85,2016,09,26,75049980,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
86,2016,09,26,75059740,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
87,2016,09,26,75060466,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
88,2016,09,26,75061863,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
89,2016,09,26,75061995,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
90,2016,09,26,75064831,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
91,2016,09,26,75065463,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
92,2016,09,26,75066463,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
93,2016,09,26,75066962,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
94,2016,09,26,75066963,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
95,2016,09,26,75067464,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
96,2016,09,26,75067465,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
97,2016,09,26,75067964,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
98,2016,09,26,75067965,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
99,2016,09,26,75068464,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
100,2016,09,26,75068465,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
101,2016,09,26,75069963,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
102,2016,09,26,75069964,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
103,2016,09,26,75072963,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
104,2016,09,26,75072964,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
105,2016,09,26,75075963,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
106,2016,09,26,75075964,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
107,2016,09,26,75076963,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
108,2016,09,26,75076964,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
109,2016,09,26,75077464,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
110,2016,09,26,75077464,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
111,2016,09,26,75077465,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
112,2016,09,26,75077465,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
113,2016,09,26,75078463,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
114,2016,09,26,75078464,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
115,2016,09,26,75106467,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Red.
116,2016,09,26,75111470,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
117,2016,09,26,75111471,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
118,2016,09,26,75112470,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
119,2016,09,26,75114967,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
120,2016,09,26,75114968,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
121,2016,09,26,75117474,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
122,2016,09,26,75121896,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
123,2016,09,26,75122473,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
124,2016,09,26,75124255,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
125,2016,09,26,75124471,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
126,2016,09,26,75127253,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
127,2016,09,26,75127469,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
128,2016,09,26,75127937,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
129,2016,09,26,75130469,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
130,2016,09,26,75134489,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
131,2016,09,26,75135470,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
132,2016,09,26,75135990,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
133,2016,09,26,75136474,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
134,2016,09,26,75138558,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
135,2016,09,26,75138690,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
136,2016,09,26,75139937,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
137,2016,09,26,75140470,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
138,2016,09,26,75140754,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
139,2016,09,26,75142458,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
140,2016,09,26,75142518,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
141,2016,09,26,75143470,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
142,2016,09,26,75144114,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
143,2016,09,26,75144470,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
144,2016,09,26,75145471,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
145,2016,09,26,75149471,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
146,2016,09,26,75150526,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
147,2016,09,26,75151148,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
148,2016,09,26,75151628,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
149,2016,09,26,75151856,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
150,2016,09,26,75153646,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
151,2016,09,26,75154360,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
152,2016,09,26,75155183,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
