SeqNo, Year, Month, Day, ms, ECG Data
0,2010,01,03,4607831,511
,,,,,511
,,,,,511
,,,,,511
,,,,,510
,,,,,510
,,,,,510
,,,,,510
,,,,,511
,,,,,511
,,,,,512
,,,,,512
,,,,,512
,,,,,512
,,,,,511
,,,,,511
,,,,,510
,,,,,510
,,,,,510
,,,,,509
,,,,,510
,,,,,510
,,,,,510
,,,,,510
,,,,,510
,,,,,510
,,,,,510
,,,,,510
,,,,,510
,,,,,510
,,,,,510
,,,,,510
,,,,,510
,,,,,509
,,,,,509
,,,,,510
,,,,,513
,,,,,519
,,,,,527
,,,,,536
,,,,,541
,,,,,541
,,,,,535
,,,,,524
,,,,,512
,,,,,501
,,,,,492
,,,,,486
,,,,,484
,,,,,487
,,,,,493
,,,,,500
,,,,,508
,,,,,514
,,,,,516
,,,,,516
,,,,,516
,,,,,516
,,,,,516
,,,,,516
,,,,,516
,,,,,516
,,,,,516
1,2010,01,03,4608083,516
,,,,,517
,,,,,517
,,,,,517
,,,,,517
,,,,,517
,,,,,518
,,,,,518
,,,,,518
,,,,,518
,,,,,518
,,,,,518
,,,,,518
,,,,,519
,,,,,519
,,,,,519
,,,,,520
,,,,,520
,,,,,520
,,,,,521
,,,,,521
,,,,,522
,,,,,523
,,,,,523
,,,,,524
,,,,,525
,,,,,526
,,,,,526
,,,,,527
,,,,,528
,,,,,529
,,,,,529
,,,,,530
,,,,,531
,,,,,532
,,,,,532
,,,,,533
,,,,,533
,,,,,533
,,,,,532
,,,,,531
,,,,,530
,,,,,528
,,,,,526
,,,,,523
,,,,,521
,,,,,519
,,,,,516
,,,,,514
,,,,,512
,,,,,511
,,,,,509
,,,,,509
,,,,,508
,,,,,507
,,,,,507
,,,,,506
,,,,,506
,,,,,506
,,,,,505
,,,,,505
,,,,,505
,,,,,505
2,2010,01,03,4608335,505
,,,,,505
,,,,,505
,,,,,505
,,,,,505
,,,,,505
,,,,,505
,,,,,506
,,,,,505
,,,,,505
,,,,,505
,,,,,505
,,,,,505
,,,,,505
,,,,,506
,,,,,506
,,,,,506
,,,,,506
,,,,,506
,,,,,505
,,,,,505
,,,,,506
,,,,,506
,,,,,506
,,,,,506
,,,,,506
,,,,,506
,,,,,506
,,,,,506
,,,,,506
,,,,,506
,,,,,505
,,,,,505
,,,,,505
,,,,,505
,,,,,505
,,,,,505
,,,,,505
,,,,,505
,,,,,505
,,,,,505
,,,,,505
,,,,,505
,,,,,505
,,,,,505
,,,,,505
,,,,,506
,,,,,506
,,,,,507
,,,,,507
,,,,,507
,,,,,506
,,,,,506
,,,,,506
,,,,,506
,,,,,506
,,,,,506
,,,,,506
,,,,,506
,,,,,506
,,,,,506
,,,,,506
,,,,,506
3,2010,01,03,4608587,506
,,,,,506
