SeqNo, Year, Month, Day, ms, RtoR Data
59,2016,09,26,60572536,639
,,,,,639
,,,,,639
,,,,,639
,,,,,-1057
,,,,,-1057
,,,,,-1057
,,,,,-1057
,,,,,-1057
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
60,2016,09,26,60573544,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
61,2016,09,26,60574552,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
62,2016,09,26,60575557,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
63,2016,09,26,60576569,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
64,2016,09,26,60577577,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
65,2016,09,26,60578584,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
66,2016,09,26,60579593,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
67,2016,09,26,60580603,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,180
,,,,,-8605
,,,,,-8605
68,2016,09,26,60581609,-8605
,,,,,-8605
,,,,,-8605
,,,,,272
,,,,,272
,,,,,272
,,,,,272
,,,,,272
,,,,,272
,,,,,272
,,,,,272
,,,,,272
,,,,,272
,,,,,272
,,,,,272
,,,,,272
,,,,,272
,,,,,272
69,2016,09,26,60582617,272
,,,,,272
,,,,,272
,,,,,272
,,,,,272
,,,,,272
,,,,,272
,,,,,272
,,,,,272
,,,,,272
,,,,,272
,,,,,272
,,,,,272
,,,,,272
,,,,,272
,,,,,272
,,,,,272
,,,,,272
70,2016,09,26,60583625,272
,,,,,272
,,,,,272
,,,,,272
,,,,,272
,,,,,272
,,,,,272
,,,,,272
,,,,,272
,,,,,272
,,,,,272
,,,,,272
,,,,,272
,,,,,272
,,,,,272
,,,,,272
,,,,,272
,,,,,272
71,2016,09,26,60584633,272
,,,,,272
,,,,,272
,,,,,272
,,,,,272
,,,,,272
,,,,,272
,,,,,272
,,,,,272
,,,,,272
,,,,,272
,,,,,272
,,,,,272
,,,,,272
,,,,,272
,,,,,272
,,,,,-3689
,,,,,-3689
72,2016,09,26,60585641,-3689
,,,,,-3689
,,,,,-3689
,,,,,-3689
,,,,,-3689
,,,,,-3689
,,,,,-3689
,,,,,-3689
,,,,,-3689
,,,,,-3689
,,,,,-3689
,,,,,-3689
,,,,,-3689
,,,,,-3689
,,,,,-3689
,,,,,-3689
,,,,,-3689
,,,,,-3689
73,2016,09,26,60586649,-3689
,,,,,-3689
,,,,,-3689
,,,,,-3689
,,,,,-3689
,,,,,-3689
,,,,,-3689
,,,,,-3689
,,,,,-3689
,,,,,-3689
,,,,,-3689
,,,,,-3689
,,,,,-3689
,,,,,-3689
,,,,,-3689
,,,,,-3689
,,,,,2133
,,,,,2133
74,2016,09,26,60587657,2133
,,,,,2133
,,,,,-156
,,,,,-156
,,,,,-156
,,,,,-156
,,,,,278
,,,,,278
,,,,,278
,,,,,278
,,,,,278
,,,,,-318
,,,,,-318
,,,,,-318
,,,,,-318
,,,,,162
,,,,,162
,,,,,162
75,2016,09,26,60588665,162
,,,,,162
,,,,,-122
,,,,,-122
,,,,,-122
,,,,,-122
,,,,,-122
,,,,,-122
,,,,,-122
,,,,,-122
,,,,,-122
,,,,,-122
,,,,,-122
,,,,,-122
,,,,,-122
,,,,,-122
,,,,,-122
,,,,,-122
76,2016,09,26,60589673,-122
,,,,,-122
,,,,,1163
,,,,,1163
,,,,,1163
,,,,,1163
,,,,,-191
,,,,,-191
,,,,,-191
,,,,,-191
,,,,,-191
,,,,,-191
,,,,,-191
,,,,,-191
,,,,,-191
,,,,,-191
,,,,,-191
,,,,,-191
77,2016,09,26,60590681,-191
,,,,,-191
,,,,,757
,,,,,757
,,,,,757
,,,,,757
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
78,2016,09,26,60591689,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
79,2016,09,26,60592697,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
80,2016,09,26,60593705,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
81,2016,09,26,60594713,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
,,,,,-149
82,2016,09,26,60595721,-149
,,,,,4707
,,,,,4707
,,,,,4707
,,,,,4707
,,,,,4707
,,,,,4707
,,,,,4707
,,,,,4707
,,,,,4707
,,,,,4707
,,,,,4707
,,,,,4707
,,,,,4707
,,,,,4707
,,,,,4707
,,,,,4707
,,,,,4707
83,2016,09,26,60596729,4707
,,,,,4707
,,,,,4707
,,,,,4707
,,,,,4707
,,,,,4707
,,,,,4707
,,,,,4707
,,,,,4707
,,,,,4707
,,,,,4707
,,,,,4707
,,,,,4707
,,,,,4707
,,,,,4707
,,,,,4707
,,,,,4707
,,,,,4707
84,2016,09,26,60597737,4707
,,,,,-2060
,,,,,-2060
,,,,,-2060
,,,,,-2060
,,,,,286
,,,,,286
,,,,,286
,,,,,286
,,,,,286
,,,,,286
,,,,,286
,,,,,286
,,,,,286
,,,,,286
,,,,,286
,,,,,286
,,,,,286
85,2016,09,26,60598745,286
,,,,,286
,,,,,286
,,,,,286
,,,,,286
,,,,,286
,,,,,286
,,,,,286
,,,,,286
,,,,,286
,,,,,286
,,,,,286
,,,,,286
,,,,,286
,,,,,286
,,,,,286
,,,,,286
,,,,,286
86,2016,09,26,60599756,-1740
,,,,,-1740
,,,,,-1740
,,,,,-1740
,,,,,-1740
,,,,,-1740
,,,,,-1740
,,,,,-1740
,,,,,-1740
,,,,,-1740
,,,,,-1740
,,,,,-1740
,,,,,-1740
,,,,,-1740
,,,,,-1740
,,,,,-1740
,,,,,-1740
,,,,,-1740
87,2016,09,26,60600762,-1740
,,,,,-1740
,,,,,-1740
,,,,,-1740
,,,,,-1740
,,,,,-1740
,,,,,-1740
,,,,,-1740
,,,,,-1740
,,,,,1602
,,,,,1602
,,,,,1602
,,,,,1602
,,,,,1602
,,,,,1602
,,,,,1602
,,,,,1602
,,,,,1602
88,2016,09,26,60601770,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
89,2016,09,26,60602779,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
90,2016,09,26,60603786,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
91,2016,09,26,60604795,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
92,2016,09,26,60605804,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,-359
,,,,,4961
,,,,,4961
,,,,,4961
,,,,,4961
,,,,,-141
93,2016,09,26,60606811,-141
,,,,,-141
,,,,,-141
,,,,,-141
,,,,,-141
,,,,,-141
,,,,,-141
,,,,,-141
,,,,,-141
,,,,,-141
,,,,,-141
,,,,,-141
,,,,,-141
,,,,,-141
,,,,,-141
,,,,,-141
,,,,,-141
,,,,,-141
94,2016,09,26,60607819,-141
,,,,,-141
,,,,,-141
,,,,,-141
,,,,,-141
,,,,,-141
,,,,,-141
,,,,,-141
,,,,,1479
