SeqNo, Year, Month, Day, ms, RtoR Data
0,2016,09,26,43878151,-491
,,,,,-491
,,,,,-491
,,,,,-491
,,,,,-491
,,,,,-491
,,,,,-491
,,,,,-491
,,,,,-491
,,,,,-491
,,,,,-491
,,,,,-491
,,,,,-491
,,,,,-491
,,,,,-491
,,,,,-491
,,,,,-491
,,,,,-491
1,2016,09,26,43879160,-491
,,,,,-491
,,,,,-491
,,,,,-491
,,,,,-491
,,,,,-491
,,,,,-491
,,,,,-491
,,,,,-491
,,,,,-491
,,,,,-491
,,,,,-491
,,,,,-491
,,,,,-491
,,,,,-491
,,,,,-491
,,,,,-491
,,,,,2108
2,2016,09,26,43880167,2108
,,,,,2108
,,,,,2108
,,,,,2108
,,,,,2108
,,,,,2108
,,,,,2108
,,,,,2108
,,,,,2108
,,,,,2108
,,,,,2108
,,,,,2108
,,,,,-868
,,,,,-868
,,,,,-868
,,,,,-868
,,,,,-868
,,,,,-868
3,2016,09,26,43881176,-868
,,,,,-868
,,,,,-868
,,,,,282
,,,,,282
,,,,,282
,,,,,282
,,,,,-367
,,,,,-367
,,,,,-367
,,,,,-367
,,,,,-367
,,,,,-367
,,,,,-367
,,,,,-367
,,,,,-367
,,,,,471
,,,,,471
4,2016,09,26,43882184,471
,,,,,471
,,,,,471
,,,,,471
,,,,,471
,,,,,471
,,,,,471
,,,,,471
,,,,,471
,,,,,471
,,,,,471
,,,,,471
,,,,,471
,,,,,471
,,,,,471
,,,,,471
,,,,,471
,,,,,471
5,2016,09,26,43883192,471
,,,,,471
,,,,,471
,,,,,471
,,,,,471
,,,,,471
,,,,,471
,,,,,471
,,,,,471
,,,,,471
,,,,,471
,,,,,471
,,,,,-1893
,,,,,-1893
,,,,,-1893
,,,,,-1893
,,,,,-1893
,,,,,-1893
6,2016,09,26,43884200,-1893
,,,,,-1893
,,,,,-1893
,,,,,319
,,,,,319
,,,,,319
,,,,,319
,,,,,319
,,,,,319
,,,,,319
,,,,,319
,,,,,319
,,,,,319
,,,,,319
,,,,,319
,,,,,319
,,,,,319
,,,,,319
7,2016,09,26,43885208,319
,,,,,319
,,,,,-1032
,,,,,-1032
,,,,,-1032
,,,,,-1032
,,,,,-1032
,,,,,-1032
,,,,,-1032
,,,,,-1032
,,,,,-1032
,,,,,-1032
,,,,,-1032
,,,,,-1032
,,,,,-1032
,,,,,-1032
,,,,,-1032
,,,,,-1032
8,2016,09,26,43886216,-1032
,,,,,-1032
,,,,,-1032
,,,,,-1032
,,,,,-1032
,,,,,-1032
,,,,,-1032
,,,,,-1032
,,,,,-1032
,,,,,-1032
,,,,,-1032
,,,,,1636
,,,,,1636
,,,,,1636
