SeqNo, Year, Month, Day, ms, ECG Data
0,2016,08,23,66184885,375
,,,,,392
,,,,,402
,,,,,407
,,,,,409
,,,,,413
,,,,,420
,,,,,429
,,,,,438
,,,,,441
,,,,,439
,,,,,435
,,,,,430
,,,,,425
,,,,,419
,,,,,412
,,,,,399
,,,,,379
,,,,,352
,,,,,321
,,,,,289
,,,,,261
,,,,,242
,,,,,235
,,,,,241
,,,,,253
,,,,,267
,,,,,278
,,,,,285
,,,,,288
,,,,,286
,,,,,282
,,,,,277
,,,,,272
,,,,,265
,,,,,259
,,,,,253
,,,,,246
,,,,,237
,,,,,227
,,,,,217
,,,,,209
,,,,,203
,,,,,202
,,,,,206
,,,,,215
,,,,,228
,,,,,243
,,,,,258
,,,,,274
,,,,,289
,,,,,301
,,,,,307
,,,,,303
,,,,,287
,,,,,261
,,,,,233
,,,,,214
,,,,,212
,,,,,226
,,,,,255
,,,,,292
,,,,,336
1,2016,08,23,66185137,383
,,,,,431
,,,,,473
,,,,,503
,,,,,511
,,,,,499
,,,,,468
,,,,,428
,,,,,385
,,,,,347
,,,,,319
,,,,,303
,,,,,296
,,,,,296
,,,,,298
,,,,,302
,,,,,304
,,,,,305
,,,,,305
,,,,,307
,,,,,310
,,,,,313
,,,,,315
,,,,,319
,,,,,322
,,,,,325
,,,,,328
,,,,,331
,,,,,334
,,,,,337
,,,,,338
,,,,,339
,,,,,337
,,,,,332
,,,,,323
,,,,,311
,,,,,296
,,,,,280
,,,,,263
,,,,,247
,,,,,234
,,,,,222
,,,,,213
,,,,,206
,,,,,201
,,,,,200
,,,,,199
,,,,,201
,,,,,203
,,,,,206
,,,,,206
,,,,,204
,,,,,200
,,,,,195
,,,,,187
,,,,,178
,,,,,169
,,,,,161
,,,,,154
,,,,,152
,,,,,153
,,,,,160
,,,,,169
2,2016,08,23,66185389,181
,,,,,194
,,,,,208
,,,,,222
,,,,,234
,,,,,243
,,,,,252
,,,,,261
,,,,,269
,,,,,278
,,,,,288
,,,,,297
,,,,,302
,,,,,304
,,,,,303
,,,,,300
,,,,,298
,,,,,296
,,,,,293
,,,,,284
,,,,,266
,,,,,236
,,,,,199
,,,,,163
,,,,,137
,,,,,126
,,,,,131
,,,,,147
,,,,,167
,,,,,186
,,,,,201
,,,,,215
,,,,,228
,,,,,244
,,,,,265
,,,,,291
,,,,,323
,,,,,358
,,,,,396
,,,,,433
,,,,,465
,,,,,489
,,,,,504
,,,,,513
,,,,,516
,,,,,515
,,,,,510
,,,,,500
,,,,,485
,,,,,463
,,,,,435
,,,,,404
,,,,,373
,,,,,347
,,,,,329
,,,,,320
,,,,,320
,,,,,327
,,,,,336
,,,,,347
,,,,,357
,,,,,364
,,,,,366
3,2016,08,23,66185641,364
,,,,,360
,,,,,356
,,,,,350
,,,,,345
,,,,,340
,,,,,335
,,,,,328
,,,,,322
,,,,,316
,,,,,312
,,,,,310
,,,,,311
,,,,,316
,,,,,326
,,,,,341
,,,,,360
,,,,,382
,,,,,407
,,,,,431
,,,,,444
,,,,,445
,,,,,431
,,,,,408
,,,,,383
,,,,,369
,,,,,372
,,,,,393
,,,,,427
,,,,,468
,,,,,512
,,,,,556
,,,,,596
,,,,,629
,,,,,650
,,,,,656
,,,,,643
,,,,,613
,,,,,573
,,,,,532
,,,,,499
,,,,,476
,,,,,467
,,,,,468
,,,,,475
,,,,,485
,,,,,496
,,,,,507
,,,,,517
,,,,,524
,,,,,528
,,,,,530
,,,,,532
,,,,,532
,,,,,532
,,,,,534
,,,,,537
,,,,,540
,,,,,543
,,,,,546
,,,,,547
,,,,,547
,,,,,543
4,2016,08,23,66185893,538
,,,,,530
,,,,,520
,,,,,506
,,,,,490
,,,,,472
,,,,,455
,,,,,438
,,,,,422
,,,,,409
,,,,,400
,,,,,392
,,,,,389
,,,,,389
,,,,,392
,,,,,395
,,,,,397
,,,,,398
,,,,,399
,,,,,402
,,,,,408
,,,,,415
,,,,,425
,,,,,436
,,,,,447
,,,,,458
,,,,,470
,,,,,483
,,,,,494
,,,,,503
,,,,,509
,,,,,513
,,,,,515
,,,,,518
,,,,,525
,,,,,534
,,,,,542
,,,,,546
,,,,,546
,,,,,541
,,,,,531
,,,,,519
,,,,,508
,,,,,498
,,,,,486
,,,,,470
,,,,,445
,,,,,412
,,,,,376
,,,,,342
,,,,,320
,,,,,312
,,,,,318
,,,,,333
,,,,,351
,,,,,368
,,,,,383
,,,,,396
,,,,,411
,,,,,431
,,,,,457
,,,,,487
,,,,,521
5,2016,08,23,66186146,556
,,,,,590
,,,,,619
,,,,,642
,,,,,657
,,,,,666
,,,,,667
,,,,,664
,,,,,657
,,,,,647
,,,,,636
,,,,,621
,,,,,605
,,,,,586
,,,,,566
,,,,,545
,,,,,529
,,,,,521
,,,,,521
,,,,,527
,,,,,536
,,,,,545
,,,,,552
,,,,,555
,,,,,557
,,,,,562
,,,,,572
,,,,,585
,,,,,599
