SeqNo, Year, Month, Day, ms, RtoR Data
126,2016,09,26,52591004,-1921
,,,,,-1921
,,,,,-1921
,,,,,-1921
,,,,,-1921
,,,,,-1921
,,,,,-1921
,,,,,-1921
,,,,,-1921
,,,,,551
,,,,,551
,,,,,551
,,,,,551
,,,,,551
,,,,,551
,,,,,551
,,,,,551
,,,,,551
127,2016,09,26,52592012,551
,,,,,551
,,,,,551
,,,,,551
,,,,,551
,,,,,551
,,,,,551
,,,,,551
,,,,,551
,,,,,551
,,,,,551
,,,,,551
,,,,,551
,,,,,551
,,,,,551
,,,,,551
,,,,,551
,,,,,551
128,2016,09,26,52593026,551
,,,,,551
,,,,,551
,,,,,551
,,,,,551
,,,,,551
,,,,,551
,,,,,551
,,,,,551
,,,,,551
,,,,,551
,,,,,551
,,,,,551
,,,,,-2309
,,,,,-2309
,,,,,-2309
,,,,,-2309
,,,,,-2309
129,2016,09,26,52594030,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
130,2016,09,26,52595043,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
131,2016,09,26,52596044,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
132,2016,09,26,52597056,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
133,2016,09,26,52598065,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,315
,,,,,-4723
,,,,,-4723
,,,,,-4723
,,,,,-4723
,,,,,-4723
134,2016,09,26,52599069,-4723
,,,,,-4723
,,,,,-4723
,,,,,-4723
,,,,,-4723
,,,,,-4723
,,,,,-4723
,,,,,-4723
,,,,,-4723
,,,,,-4723
,,,,,-4723
,,,,,-4723
,,,,,-4723
,,,,,-4723
,,,,,-4723
,,,,,-4723
,,,,,-4723
,,,,,1375
135,2016,09,26,52600081,1375
,,,,,1375
,,,,,1375
,,,,,1375
,,,,,1375
,,,,,1375
,,,,,1375
,,,,,1375
,,,,,1375
,,,,,1375
,,,,,1375
,,,,,1375
,,,,,1375
,,,,,1375
,,,,,1375
,,,,,1375
,,,,,1375
,,,,,1375
136,2016,09,26,52601085,1375
,,,,,1375
,,,,,1375
,,,,,1375
,,,,,1375
,,,,,1375
,,,,,1375
,,,,,1375
,,,,,1375
,,,,,1375
,,,,,1375
,,,,,1375
,,,,,1375
,,,,,1375
,,,,,1375
,,,,,1375
,,,,,1375
,,,,,1375
137,2016,09,26,52602094,1375
,,,,,1375
,,,,,1375
,,,,,1375
,,,,,1375
,,,,,1375
,,,,,1375
,,,,,1375
,,,,,1375
,,,,,1375
,,,,,1375
,,,,,1375
,,,,,-2688
,,,,,-2688
,,,,,-2688
,,,,,-2688
,,,,,294
,,,,,294
138,2016,09,26,52603106,294
,,,,,294
,,,,,294
,,,,,294
,,,,,294
,,,,,294
,,,,,294
,,,,,294
,,,,,294
,,,,,294
,,,,,294
,,,,,294
,,,,,294
,,,,,294
,,,,,294
,,,,,294
,,,,,294
,,,,,294
139,2016,09,26,52604114,294
,,,,,294
,,,,,294
,,,,,-1204
,,,,,-1204
,,,,,-1204
,,,,,-1204
,,,,,349
,,,,,349
,,,,,349
,,,,,349
,,,,,349
,,,,,349
,,,,,349
,,,,,349
,,,,,349
,,,,,349
,,,,,349
140,2016,09,26,52605122,349
,,,,,349
,,,,,349
,,,,,349
,,,,,349
,,,,,349
,,,,,349
,,,,,-1035
,,,,,-1035
,,,,,-1035
,,,,,-1035
,,,,,-1035
,,,,,-1035
,,,,,-1035
,,,,,-1035
,,,,,-1035
,,,,,-1035
,,,,,-1035
141,2016,09,26,52606130,-1035
,,,,,-1035
,,,,,-1035
,,,,,-1035
,,,,,-1035
,,,,,-1035
,,,,,-1035
,,,,,-1035
,,,,,-1035
,,,,,-1035
,,,,,-1035
,,,,,-1035
,,,,,-1035
,,,,,-1035
,,,,,-1035
,,,,,-1035
,,,,,-1035
,,,,,-1035
142,2016,09,26,52607138,-1035
,,,,,-1035
,,,,,-1035
,,,,,-1035
,,,,,-1035
,,,,,-1035
,,,,,-1035
,,,,,-1035
,,,,,-1035
,,,,,-1035
,,,,,-1035
,,,,,-1035
,,,,,-1035
,,,,,-1035
,,,,,-1035
,,,,,-1035
,,,,,-1035
,,,,,-1035
143,2016,09,26,52608146,-1035
,,,,,-1035
,,,,,-1035
,,,,,-1035
,,,,,-1035
,,,,,-1035
,,,,,-1035
,,,,,-1035
,,,,,-1035
,,,,,-1035
,,,,,-1035
,,,,,3224
,,,,,3224
,,,,,3224
,,,,,3224
,,,,,3224
,,,,,3224
,,,,,3224
144,2016,09,26,52609154,3224
,,,,,3224
,,,,,3224
,,,,,3224
,,,,,3224
,,,,,3224
,,,,,3224
,,,,,3224
,,,,,3224
,,,,,3224
,,,,,3224
,,,,,3224
,,,,,3224
,,,,,3224
,,,,,3224
,,,,,-1192
,,,,,-1192
,,,,,-1192
145,2016,09,26,52610163,-1192
,,,,,-1192
,,,,,-1192
,,,,,-1192
,,,,,-1192
,,,,,-1192
,,,,,-1192
