SeqNo, Year, Month, Day, ms, EventCode, Type, Source, EventID, EventSpecificData
28,2016,09,26,72805640,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
29,2016,09,26,72806299,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
30,2016,09,26,72807608,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
31,2016,09,26,72808041,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
32,2016,09,26,72809063,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
33,2016,09,26,72810066,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
34,2016,09,26,72814065,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
35,2016,09,26,72815064,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
36,2016,09,26,72817066,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
37,2016,09,26,72817377,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
38,2016,09,26,72817413,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
39,2016,09,26,72818065,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
40,2016,09,26,72821540,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
41,2016,09,26,72821996,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
42,2016,09,26,72822858,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
43,2016,09,26,72823568,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
44,2016,09,26,72824492,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
45,2016,09,26,72825729,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
46,2016,09,26,72830042,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
47,2016,09,26,72830066,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
48,2016,09,26,72830786,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
49,2016,09,26,72831065,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
50,2016,09,26,72831901,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
51,2016,09,26,72832754,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
52,2016,09,26,72834565,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
53,2016,09,26,72834601,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
54,2016,09,26,72837890,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
55,2016,09,26,72839010,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
56,2016,09,26,72840207,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
57,2016,09,26,72840519,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
58,2016,09,26,72840723,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
59,2016,09,26,72843069,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
60,2016,09,26,72844418,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
61,2016,09,26,72845069,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
62,2016,09,26,72845489,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
63,2016,09,26,72846807,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
64,2016,09,26,72847178,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
65,2016,09,26,72848174,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
66,2016,09,26,72849842,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
67,2016,09,26,72849998,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
68,2016,09,26,72850312,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
69,2016,09,26,72850888,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
70,2016,09,26,72851594,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
71,2016,09,26,72851690,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
72,2016,09,26,72852123,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
73,2016,09,26,72853058,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
74,2016,09,26,72855198,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
75,2016,09,26,72857070,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
76,2016,09,26,72867763,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
77,2016,09,26,72868069,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
78,2016,09,26,72868469,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
79,2016,09,26,72869072,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
80,2016,09,26,72869252,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
81,2016,09,26,72870074,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
82,2016,09,26,72870274,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
83,2016,09,26,72870514,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
84,2016,09,26,72873764,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
85,2016,09,26,72874135,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
86,2016,09,26,72875024,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
87,2016,09,26,72876885,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
88,2016,09,26,72879795,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
89,2016,09,26,72881075,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
90,2016,09,26,72881759,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
91,2016,09,26,72882075,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
92,2016,09,26,72883644,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
93,2016,09,26,72884064,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
94,2016,09,26,72884160,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
95,2016,09,26,72889078,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
96,2016,09,26,72890618,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
97,2016,09,26,72891076,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
98,2016,09,26,72891468,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
99,2016,09,26,72894211,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
100,2016,09,26,72896491,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
101,2016,09,26,72897080,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
102,2016,09,26,72897092,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
103,2016,09,26,72898079,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
104,2016,09,26,72898999,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
105,2016,09,26,72899228,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
106,2016,09,26,72903296,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
107,2016,09,26,72903908,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
108,2016,09,26,72904171,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
109,2016,09,26,72905251,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
