SeqNo, Year, Month, Day, ms, ECG Data
0,2016,09,16,57926821,652
,,,,,658
,,,,,665
,,,,,671
,,,,,677
,,,,,683
,,,,,688
,,,,,692
,,,,,694
,,,,,696
,,,,,696
,,,,,697
,,,,,698
,,,,,698
,,,,,695
,,,,,690
,,,,,683
,,,,,673
,,,,,662
,,,,,650
,,,,,640
,,,,,632
,,,,,626
,,,,,622
,,,,,617
,,,,,612
,,,,,604
,,,,,596
,,,,,589
,,,,,582
,,,,,576
,,,,,570
,,,,,566
,,,,,561
,,,,,558
,,,,,557
,,,,,564
,,,,,573
,,,,,580
,,,,,573
,,,,,553
,,,,,533
,,,,,529
,,,,,550
,,,,,590
,,,,,632
,,,,,663
,,,,,683
,,,,,699
,,,,,722
,,,,,754
,,,,,787
,,,,,816
,,,,,837
,,,,,852
,,,,,862
,,,,,863
,,,,,852
,,,,,831
,,,,,808
,,,,,791
,,,,,788
,,,,,794
1,2016,09,16,57927074,801
,,,,,797
,,,,,776
,,,,,741
,,,,,697
,,,,,658
,,,,,628
,,,,,605
,,,,,586
,,,,,568
,,,,,554
,,,,,543
,,,,,532
,,,,,516
,,,,,490
,,,,,457
,,,,,421
,,,,,389
,,,,,363
,,,,,344
,,,,,328
,,,,,312
,,,,,293
,,,,,273
,,,,,254
,,,,,238
,,,,,227
,,,,,220
,,,,,214
,,,,,206
,,,,,198
,,,,,188
,,,,,179
,,,,,170
,,,,,163
,,,,,159
,,,,,160
,,,,,163
,,,,,169
,,,,,175
,,,,,178
,,,,,179
,,,,,178
,,,,,178
,,,,,180
,,,,,183
,,,,,188
,,,,,194
,,,,,201
,,,,,205
,,,,,208
,,,,,207
,,,,,205
,,,,,202
,,,,,198
,,,,,193
,,,,,186
,,,,,178
,,,,,172
,,,,,167
,,,,,164
,,,,,163
,,,,,164
2,2016,09,16,57927326,167
,,,,,173
,,,,,182
,,,,,194
,,,,,209
,,,,,225
,,,,,241
,,,,,258
,,,,,274
,,,,,288
,,,,,299
,,,,,308
,,,,,315
,,,,,321
,,,,,326
,,,,,331
,,,,,337
,,,,,343
,,,,,349
,,,,,354
,,,,,357
,,,,,360
,,,,,363
,,,,,367
,,,,,373
,,,,,379
,,,,,386
,,,,,393
,,,,,399
,,,,,404
,,,,,408
,,,,,411
,,,,,412
,,,,,413
,,,,,412
,,,,,411
,,,,,412
,,,,,415
,,,,,420
,,,,,427
,,,,,434
,,,,,440
,,,,,444
,,,,,448
,,,,,452
,,,,,457
,,,,,462
,,,,,468
,,,,,474
,,,,,478
,,,,,481
,,,,,483
,,,,,485
,,,,,489
,,,,,496
,,,,,506
,,,,,517
,,,,,526
,,,,,532
,,,,,534
,,,,,534
,,,,,537
,,,,,545
