SeqNo, Year, Month, Day, ms, EventCode, Type, Source, EventID, EventSpecificData
32,2016,09,26,53520561,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
33,2016,09,26,53521952,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
34,2016,09,26,53556358,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
35,2016,09,26,53556718,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
36,2016,09,26,53560405,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
37,2016,09,26,53561405,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
38,2016,09,26,53563308,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
39,2016,09,26,53563404,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
40,2016,09,26,53563428,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
41,2016,09,26,53564290,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
42,2016,09,26,53564326,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
43,2016,09,26,53564402,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
44,2016,09,26,53570268,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
45,2016,09,26,53570340,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
46,2016,09,26,53575128,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
47,2016,09,26,53575164,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
48,2016,09,26,53576058,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
49,2016,09,26,53576094,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
50,2016,09,26,53579578,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
51,2016,09,26,53584400,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
52,2016,09,26,53586587,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
53,2016,09,26,53587403,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
54,2016,09,26,53587763,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
55,2016,09,26,53588879,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
56,2016,09,26,53596972,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
57,2016,09,26,53598404,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
58,2016,09,26,53602180,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
59,2016,09,26,53602384,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
60,2016,09,26,53602456,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
61,2016,09,26,53602564,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
62,2016,09,26,53603213,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
63,2016,09,26,53603333,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
64,2016,09,26,53603405,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
65,2016,09,26,53605467,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
66,2016,09,26,53605527,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
67,2016,09,26,53607243,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
68,2016,09,26,53607303,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
69,2016,09,26,53608278,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
70,2016,09,26,53608406,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
71,2016,09,26,53608434,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
72,2016,09,26,53609407,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
73,2016,09,26,53613918,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
74,2016,09,26,53614408,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
75,2016,09,26,53615326,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
76,2016,09,26,53615410,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
77,2016,09,26,53615854,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
78,2016,09,26,53616410,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
79,2016,09,26,53616778,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
80,2016,09,26,53616802,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
81,2016,09,26,53618873,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
82,2016,09,26,53623376,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
83,2016,09,26,53626752,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
84,2016,09,26,53627412,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
85,2016,09,26,53627568,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
86,2016,09,26,53628385,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
87,2016,09,26,53628469,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
88,2016,09,26,53629413,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
89,2016,09,26,53629789,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
90,2016,09,26,53631889,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
91,2016,09,26,53633974,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
92,2016,09,26,53634130,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
93,2016,09,26,53641838,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
94,2016,09,26,53642150,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
95,2016,09,26,53643446,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
96,2016,09,26,53643722,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
97,2016,09,26,53645102,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
98,2016,09,26,53645126,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
99,2016,09,26,53646182,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
100,2016,09,26,53647413,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
101,2016,09,26,53651666,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
102,2016,09,26,53652414,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
103,2016,09,26,53659578,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
104,2016,09,26,53660414,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
105,2016,09,26,53660526,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
106,2016,09,26,53661414,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
107,2016,09,26,53661510,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
108,2016,09,26,53662158,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
109,2016,09,26,53663322,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
110,2016,09,26,53664198,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
111,2016,09,26,53664798,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
112,2016,09,26,53666420,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
113,2016,09,26,53666624,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
114,2016,09,26,53668415,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
115,2016,09,26,53669575,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
116,2016,09,26,53669707,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
117,2016,09,26,53670883,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
